timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-02-12 02:00:00,21808.28,21821.31,21766.0,21816.22,6460.50512,1676170799999,140807662.64110110,162290,3251.94546000,70877722.45888990,0
2023-02-12 03:00:00,21815.61,21821.87,21778.32,21781.38,5822.50916,1676174399999,126930488.50517660,153011,2878.15469000,62744155.24664000,0
2023-02-12 04:00:00,21781.38,21790.79,21761.04,21782.97,6711.94657,1676177999999,146163746.74930700,153736,3378.01432000,73563106.42948880,0
2023-02-12 05:00:00,21782.97,21803.2,21772.19,21799.98,5613.42234,1676181599999,122319345.32696050,137098,2867.25064000,62479767.08264880,0
2023-02-12 06:00:00,21799.5,21817.15,21792.25,21809.62,6415.97712,1676185199999,139889131.45612000,145593,3247.65725000,70810847.54633810,0
2023-02-12 07:00:00,21809.77,21813.16,21795.79,21798.42,5986.83819,1676188799999,130542230.63177560,133555,2898.10957000,63193760.12641320,0
2023-02-12 08:00:00,21798.42,21852.97,21798.01,21804.89,7187.72568,1676192399999,156803168.59948510,159867,3577.90031000,78052556.44164070,0
2023-02-12 09:00:00,21804.89,21960.0,21801.14,21907.0,11022.62431,1676195999999,240973074.97898270,236873,5610.36450000,122653938.90349160,0
2023-02-12 10:00:00,21907.0,21922.06,21842.74,21880.47,8251.62194,1676199599999,180533791.86351230,183469,4082.81767000,89328578.99387320,0
2023-02-12 11:00:00,21880.03,21893.8,21859.35,21888.31,6123.24231,1676203199999,133958455.77035570,137853,3027.87432000,66242849.16387630,0
2023-02-12 12:00:00,21888.31,21897.12,21811.26,21821.6,9318.16374,1676206799999,203721172.01296870,197707,4460.14157000,97517476.97446020,0
2023-02-12 13:00:00,21820.7,21836.88,21756.04,21817.51,9299.30632,1676210399999,202766385.01748290,210975,4523.34513000,98631930.85262130,0
2023-02-12 14:00:00,21817.81,21995.6,21810.27,21923.78,12453.70458,1676213999999,272665958.26217070,246826,6424.32120000,140652327.95861500,0
2023-02-12 15:00:00,21923.78,21976.38,21882.69,21945.3,10566.50556,1676217599999,231645882.95903390,220127,5239.88789000,114872598.68106680,0
2023-02-12 16:00:00,21944.14,22090.0,21914.07,22004.65,16067.60052,1676221199999,353490572.05312220,313852,7815.23397000,171931944.51253490,0
2023-02-12 17:00:00,22004.65,22054.45,21966.19,21988.25,9002.57206,1676224799999,198170177.87312210,199880,4302.32430000,94709061.05571650,0
2023-02-12 18:00:00,21988.25,21993.67,21940.73,21971.86,6630.63281,1676228399999,145682076.10566320,161085,3376.22961000,74179004.48684630,0
2023-02-12 19:00:00,21972.02,22031.09,21920.0,21997.18,6466.46299,1676231999999,142112112.20259660,153654,3265.58056000,71770680.23825620,0
2023-02-12 20:00:00,21997.18,22028.78,21947.4,21968.06,5895.06648,1676235599999,129637276.06690370,136854,2839.33077000,62443508.31282160,0
2023-02-12 21:00:00,21968.4,21978.52,21703.29,21738.38,13107.37174,1676239199999,286224196.37993630,296502,6195.59652000,135297401.19481720,0
2023-02-12 22:00:00,21738.38,21829.88,21630.0,21794.52,12787.2938,1676242799999,277972490.51934720,281042,6340.88770000,137849708.75139760,0
2023-02-12 23:00:00,21794.52,21835.1,21725.0,21783.54,9776.64076,1676246399999,212858244.37578280,213437,4885.47349000,106372977.75176100,0
2023-02-13 00:00:00,21782.37,21876.43,21689.66,21811.28,12562.14811,1676249999999,273604713.58017810,286500,6313.91552000,137519980.80936670,0
2023-02-13 01:00:00,21810.45,21834.11,21653.0,21708.4,13456.87943,1676253599999,292521589.18575270,304796,6588.12220000,143215773.00103550,0
2023-02-13 02:00:00,21709.1,21765.17,21622.47,21758.01,11620.60519,1676257199999,252334369.82085150,275390,5863.40622000,127331331.67585880,0
2023-02-13 03:00:00,21758.39,21820.0,21746.83,21808.6,7368.87007,1676260799999,160545611.59815710,177096,3699.32668000,80600071.10626320,0
2023-02-13 04:00:00,21808.6,21865.57,21795.23,21838.38,8257.00116,1676264399999,180245547.91665490,203529,4148.52341000,90562917.52817530,0
2023-02-13 05:00:00,21838.38,21869.51,21820.25,21832.95,5705.54577,1676267999999,124624117.53277070,150068,2875.23688000,62805112.88396100,0
2023-02-13 06:00:00,21832.95,21852.7,21802.55,21823.04,5663.68922,1676271599999,123647504.35615310,139905,2895.76746000,63220949.22318880,0
2023-02-13 07:00:00,21823.82,21894.99,21792.86,21867.69,10301.53538,1676275199999,225116555.19127500,222071,5149.16627000,112523445.82092040,0
2023-02-13 08:00:00,21867.74,21874.97,21701.95,21720.67,16017.66869,1676278799999,348891893.70285840,322167,7829.80796000,170545613.37312600,0
2023-02-13 09:00:00,21722.0,21756.98,21480.0,21584.74,26678.99587,1676282399999,576252239.03529380,504321,13060.31296000,282105238.11624580,0
2023-02-13 10:00:00,21584.74,21650.0,21433.0,21594.16,17455.45535,1676285999999,376206965.96085000,353093,8807.70134000,189851970.41744800,0
2023-02-13 11:00:00,21594.16,21637.99,21568.17,21603.11,10877.92145,1676289599999,234990831.87657030,238178,5466.86742000,118103162.69351640,0
2023-02-13 12:00:00,21602.8,21701.34,21585.96,21657.47,11465.59888,1676293199999,248341176.47471640,247723,5614.71597000,121609730.99189710,0
2023-02-13 13:00:00,21658.15,21669.85,21568.0,21572.88,10660.28048,1676296799999,230509273.05643690,245179,5109.03310000,110478505.85239070,0
2023-02-13 14:00:00,21572.88,21687.95,21558.45,21669.64,16410.14194,1676300399999,354849596.68182280,331622,8333.31813000,180209147.49192940,0
2023-02-13 15:00:00,21669.65,21680.53,21556.0,21563.02,13132.71179,1676303999999,283959235.87561500,292214,6414.38212000,138696563.20480720,0
2023-02-13 16:00:00,21561.84,21645.59,21433.0,21503.76,17235.57793,1676307599999,371243742.56755900,369556,8172.06624000,176056760.44170730,0
2023-02-13 17:00:00,21504.46,21546.61,21351.07,21458.38,18428.79547,1676311199999,395804231.93829670,366972,8927.85990000,191772017.34277860,0
2023-02-13 18:00:00,21460.44,21678.0,21442.71,21634.6,16145.2425,1676314799999,348391456.29806580,331387,8201.45490000,176952836.79509050,0
2023-02-13 19:00:00,21634.63,21663.78,21534.07,21607.81,10993.89718,1676318399999,237504366.44790440,237679,5534.60106000,119571820.35067320,0
2023-02-13 20:00:00,21607.81,21672.99,21559.95,21662.68,10123.42074,1676321999999,218960774.47063290,237456,5194.76203000,112365804.34521230,0
2023-02-13 21:00:00,21663.57,21678.34,21583.4,21614.52,5941.75464,1676325599999,128451607.73468560,177289,2899.16175000,62675760.45608250,0
2023-02-13 22:00:00,21614.52,21679.36,21602.44,21640.37,4554.55331,1676329199999,98524303.84537330,144684,2389.48667000,51689955.86295280,0
2023-02-13 23:00:00,21641.27,21845.79,21633.08,21773.97,14672.47736,1676332799999,319292053.12115540,344736,7732.38950000,168268360.41481510,0
2023-02-14 00:00:00,21774.63,21816.62,21729.74,21737.95,9646.12927,1676336399999,209947297.39999950,242044,4685.75476000,101989670.35106200,0
2023-02-14 01:00:00,21737.96,21760.29,21677.47,21707.11,7616.47154,1676339999999,165407379.64597660,200417,3806.51538000,82668546.55547640,0
2023-02-14 02:00:00,21706.6,21740.74,21693.95,21716.23,7024.2271,1676343599999,152570210.99815150,176387,3487.06278000,75742149.34422970,0
2023-02-14 03:00:00,21716.23,21747.97,21690.55,21700.42,6943.92566,1676347199999,150778191.50141700,172382,3420.46539000,74274176.85995740,0
2023-02-14 04:00:00,21700.42,21739.72,21684.59,21704.95,6632.3666,1676350799999,144002672.74536780,154039,3337.61137000,72468267.04635430,0
2023-02-14 05:00:00,21704.95,21737.6,21697.86,21725.23,7671.12075,1676354399999,166609340.15454720,163349,3884.79899000,84375056.47845790,0
2023-02-14 06:00:00,21725.79,21767.98,21718.0,21744.02,8988.25854,1676357999999,195419864.88500730,197411,4709.80232000,102400526.32212370,0
2023-02-14 07:00:00,21744.01,21789.46,21736.51,21768.48,8441.84003,1676361599999,183675583.04879280,185745,4329.72363000,94206393.05698770,0
2023-02-14 08:00:00,21767.56,21772.86,21666.39,21694.92,10359.65647,1676365199999,224966529.58950910,244970,5032.88319000,109291631.73336840,0
2023-02-14 09:00:00,21694.92,21875.42,21680.85,21817.09,14892.52539,1676368799999,324015063.51534510,313975,8000.83134000,174100705.29357740,0
2023-02-14 10:00:00,21817.73,21839.97,21781.39,21809.49,11465.95374,1676372399999,250088629.80242200,263380,5573.33739000,121566823.76838410,0
2023-02-14 11:00:00,21809.49,21817.98,21774.45,21809.81,8236.31527,1676375999999,179548104.23330140,201985,4056.14377000,88425168.31444360,0
2023-02-14 12:00:00,21809.81,21897.0,21794.42,21859.32,10809.9213,1676379599999,236055069.01548470,252416,5455.65020000,119136336.24157330,0
2023-02-14 13:00:00,21859.32,21894.18,21532.77,21720.09,37097.17423,1676383199999,807155091.83936460,724270,18488.99093000,402331888.55799540,0
2023-02-14 14:00:00,21719.05,22260.0,21570.0,22247.39,43773.08619,1676386799999,955960280.82644030,802871,22462.63693000,490643821.33774310,0
2023-02-14 15:00:00,22247.39,22319.08,21859.9,22041.45,45153.38461,1676390399999,998904176.74187030,801357,22348.23510000,494422727.40728500,0
2023-02-14 16:00:00,22040.52,22135.75,21917.31,22008.36,26204.82709,1676393999999,577096036.08060630,543698,13003.01173000,286375117.68470830,0
2023-02-14 17:00:00,22009.21,22086.75,21996.05,22050.16,14957.5455,1676397599999,329686046.38953740,348565,7415.38273000,163447871.75670230,0
2023-02-14 18:00:00,22050.88,22179.6,22045.53,22114.15,18668.41775,1676401199999,412948278.05164380,403640,9532.08374000,210851374.93634290,0
2023-02-14 19:00:00,22114.95,22245.0,22064.48,22208.65,18063.47384,1676404799999,400448359.05455640,385253,9239.31110000,204826309.62109900,0
2023-02-14 20:00:00,22207.96,22258.94,22168.78,22252.94,13259.58879,1676408399999,294450697.64976540,302705,6826.51325000,151604066.52769270,0
2023-02-14 21:00:00,22250.47,22285.0,22122.7,22241.14,11904.11236,1676411999999,264346499.64543280,267192,5884.95949000,130687185.15064010,0
2023-02-14 22:00:00,22241.89,22250.0,22151.07,22187.69,5505.90019,1676415599999,122253664.44945580,144905,2660.24318000,59068163.63994800,0
2023-02-14 23:00:00,22188.07,22261.57,22167.0,22199.84,8642.17888,1676419199999,192052409.52808870,202971,4364.76693000,96997063.91622990,0
2023-02-15 00:00:00,22199.84,22200.88,22105.0,22149.74,10145.2916,1676422799999,224808950.70290050,258667,4865.31539000,107812348.99223110,0
2023-02-15 01:00:00,22150.21,22170.22,22094.34,22109.62,7725.38786,1676426399999,171012306.01121610,203227,3726.13114000,82488187.94454760,0
2023-02-15 02:00:00,22109.62,22128.2,22047.28,22072.85,8965.91913,1676429999999,198074832.16773060,226155,4333.59059000,95741474.94735320,0
2023-02-15 03:00:00,22072.24,22137.59,22067.96,22099.49,9523.85916,1676433599999,210458989.82868540,233504,4865.33336000,107516937.00761380,0
2023-02-15 04:00:00,22099.13,22118.0,22072.55,22084.9,7345.16821,1676437199999,162358307.65290650,170009,3627.74548000,80190469.03011880,0
2023-02-15 05:00:00,22084.34,22148.82,22082.56,22134.08,7953.24017,1676440799999,175866293.72901070,181718,4037.27945000,89274382.30276690,0
2023-02-15 06:00:00,22134.08,22158.42,22108.0,22117.68,7421.17604,1676444399999,164252124.38510430,164860,3581.93189000,79281320.54871170,0
2023-02-15 07:00:00,22118.05,22199.29,22098.0,22109.89,9570.66717,1676447999999,211824041.28258980,209664,4870.55028000,107805103.56776290,0
2023-02-15 08:00:00,22109.89,22131.63,22089.11,22094.02,9339.44065,1676451599999,206477687.24436790,218723,4670.40311000,103257655.20016160,0
2023-02-15 09:00:00,22094.62,22199.6,22089.78,22170.51,9401.02195,1676455199999,207989959.90806490,197837,4873.97397000,107839647.54321800,0
2023-02-15 10:00:00,22169.7,22257.91,22145.76,22234.96,11216.66047,1676458799999,249007202.64024300,264764,5734.68387000,127313852.02310800,0
2023-02-15 11:00:00,22234.74,22500.0,22222.81,22445.13,19307.58985,1676462399999,431677422.47849820,422869,9806.26709000,219239484.08652660,0
2023-02-15 12:00:00,22444.28,22916.98,22443.24,22772.21,34758.70162,1676465999999,789184111.02847500,656677,17574.77815000,398984515.76487280,0
2023-02-15 13:00:00,22772.21,22783.74,22666.0,22698.86,22402.02642,1676469599999,509133041.70878570,461205,10923.58603000,248265240.90980580,0
2023-02-15 14:00:00,22698.81,22797.88,22620.0,22684.47,21939.0695,1676473199999,498103484.51071950,432305,10996.33222000,249667870.71036910,0
2023-02-15 15:00:00,22685.6,22884.77,22661.66,22809.46,21677.93169,1676476799999,493389212.45158570,430405,10892.87940000,247924755.22706350,0
2023-02-15 16:00:00,22809.46,22943.17,22746.36,22763.1,13425.92247,1676480399999,306363629.19232790,323212,6414.45496000,146388411.20464070,0
2023-02-15 17:00:00,22763.1,22835.89,22745.03,22805.48,9537.4624,1676483999999,217403575.20335420,234126,4733.11565000,107898469.39317190,0
2023-02-15 18:00:00,22805.48,23052.99,22771.86,22973.86,17942.08681,1676487599999,410780836.02020690,388572,9341.25743000,213874805.29749850,0
2023-02-15 19:00:00,22974.54,23353.87,22945.54,23318.9,29312.61789,1676491199999,679926375.46790380,580662,15394.66809000,357110448.82835760,0
2023-02-15 20:00:00,23320.18,24300.0,23296.3,24145.04,39480.51668,1676494799999,941278968.04598290,881543,21425.91703000,510709996.57570820,0
2023-02-15 21:00:00,24146.6,24250.0,24009.7,24175.86,15713.25792,1676498399999,378927329.27422270,419402,8082.67182000,194933405.47341000,0
2023-02-15 22:00:00,24175.01,24380.0,24108.77,24151.6,17984.71556,1676501999999,436198929.73204150,429876,9022.14672000,218835854.86822470,0
2023-02-15 23:00:00,24150.26,24344.0,24148.0,24324.05,13579.42989,1676505599999,329636082.99624720,345568,7003.14208000,169992129.65637050,0
2023-02-16 00:00:00,24322.87,24905.0,24278.58,24583.17,27499.73717,1676509199999,677124159.60054410,692784,13954.19454000,343545518.84068870,0
2023-02-16 01:00:00,24584.4,24683.81,24560.96,24627.17,10886.35249,1676512799999,267981910.74401720,349925,5738.45865000,141260786.18881600,0
2023-02-16 02:00:00,24627.17,24744.75,24604.34,24687.88,10613.58212,1676516399999,261882283.65356700,343366,5389.84433000,132987734.02582220,0
2023-02-16 03:00:00,24687.88,24758.38,24655.22,24732.42,9850.47985,1676519999999,243431269.36804660,286500,4645.09133000,114798002.75007300,0
2023-02-16 04:00:00,24731.6,24756.35,24631.35,24634.15,11612.03387,1676523599999,286624770.53082870,318066,5529.08583000,136477431.22122170,0
2023-02-16 05:00:00,24633.46,24714.82,24602.0,24681.94,10195.62717,1676527199999,251455169.45925270,278070,5048.58368000,124519414.41373530,0
2023-02-16 06:00:00,24681.94,24734.37,24568.1,24586.08,11528.25852,1676530799999,284590892.35690630,302068,5661.08372000,139770564.61179790,0
2023-02-16 07:00:00,24583.9,24657.48,24430.12,24612.95,14715.29726,1676534399999,361445388.04860230,420284,7669.47551000,188389384.38513210,0
2023-02-16 08:00:00,24611.51,24664.49,24565.9,24580.34,10080.31578,1676537999999,248149467.92954620,325601,5054.83170000,124437970.07114000,0
2023-02-16 09:00:00,24579.25,24652.49,24557.11,24643.64,9612.64328,1676541599999,236493347.09747850,312593,4877.06722000,119992649.33608860,0
2023-02-16 10:00:00,24642.73,24659.0,24600.5,24617.72,8290.62461,1676545199999,204194956.87413490,297984,4052.51997000,99815172.28722090,0
2023-02-16 11:00:00,24617.2,24624.99,24509.07,24568.55,11501.28558,1676548799999,282521067.72137890,355342,5532.65346000,135904404.60227890,0
2023-02-16 12:00:00,24567.93,24609.72,24448.78,24585.55,11497.63605,1676552399999,282106352.63511590,363936,5815.56816000,142698805.31984590,0
2023-02-16 13:00:00,24585.54,24663.99,24355.0,24445.81,24847.25987,1676555999999,609107052.54193340,569699,12094.66341000,296522982.92057590,0
2023-02-16 14:00:00,24446.19,24497.96,24283.35,24423.8,27546.66503,1676559599999,672099626.81397770,602768,14150.51240000,345269305.25096990,0
2023-02-16 15:00:00,24423.8,25091.0,24381.14,25072.67,37902.91531,1676563199999,936951073.82487950,802931,19778.01611000,489063929.62350740,0
2023-02-16 16:00:00,25072.67,25250.0,24606.14,24898.43,56961.59426,1676566799999,1418144463.43789580,1050266,28648.72853000,713365433.27650960,0
2023-02-16 17:00:00,24897.39,24960.46,24766.0,24891.88,21734.922,1676570399999,540655540.18140230,502983,10915.74976000,271540170.98805240,0
2023-02-16 18:00:00,24891.88,25040.32,24855.0,24971.47,16987.63595,1676573999999,423588888.18643640,417109,8611.36379000,214736057.61364900,0
2023-02-16 19:00:00,24970.77,24998.68,24831.45,24872.58,13121.94001,1676577599999,326789413.50777490,342703,6521.39797000,162415850.83990930,0
2023-02-16 20:00:00,24872.58,24879.81,24447.47,24565.36,28521.56037,1676581199999,702521684.34870520,607548,13793.00320000,339729078.49457840,0
2023-02-16 21:00:00,24565.36,24578.58,24357.83,24537.04,15949.82928,1676584799999,390663710.36950930,385357,7841.27572000,192067975.97791830,0
2023-02-16 22:00:00,24538.38,24552.46,23966.2,23994.76,20742.1502,1676588399999,502266993.22009040,470049,9724.44810000,235503582.57313470,0
2023-02-16 23:00:00,23994.78,24096.7,23505.25,23517.72,27880.33763,1676591999999,664198666.32698440,608861,13349.15857000,318079375.71291190,0
2023-02-17 00:00:00,23517.72,23778.22,23339.37,23713.37,31282.73281,1676595599999,738712579.89360690,577385,15274.22087000,360727582.51732230,0
2023-02-17 01:00:00,23713.37,23880.0,23638.63,23849.87,15379.34959,1676599199999,365047875.23323950,347226,7872.54065000,186888989.15404360,0
2023-02-17 02:00:00,23849.87,23854.85,23751.85,23772.31,11831.98393,1676602799999,281783881.01832040,295976,5841.44995000,139118559.95593110,0
2023-02-17 03:00:00,23772.31,23914.58,23757.14,23838.64,10741.72608,1676606399999,256124573.23111200,267094,5360.45765000,127812563.06112100,0
2023-02-17 04:00:00,23838.64,23883.12,23722.61,23805.15,11299.23061,1676609999999,268910765.34806570,281517,5525.18315000,131495901.75171180,0
2023-02-17 05:00:00,23805.14,23812.29,23686.29,23707.55,9338.55867,1676613599999,221722905.22931380,239190,4526.82319000,107479434.16378450,0
2023-02-17 06:00:00,23708.43,23751.09,23612.0,23668.1,10371.84194,1676617199999,245714669.42990290,275192,5042.11812000,119456611.54269130,0
2023-02-17 07:00:00,23668.1,23786.11,23628.36,23637.04,12771.75222,1676620799999,302941111.36406800,317119,6334.48631000,150256845.80635730,0
2023-02-17 08:00:00,23635.84,23814.31,23532.69,23797.21,17757.41584,1676624399999,419963941.07841590,401346,8891.43305000,210308556.79599940,0
2023-02-17 09:00:00,23797.9,23861.78,23712.21,23743.22,15867.07568,1676627999999,377172381.49132590,357188,7840.61773000,186385034.87079900,0
2023-02-17 10:00:00,23743.01,23790.0,23672.62,23753.42,12383.20979,1676631599999,293995014.16331680,309850,6186.47023000,146881272.70795620,0
2023-02-17 11:00:00,23754.17,23842.02,23735.68,23789.82,12220.74874,1676635199999,290729199.85462910,313281,6296.23959000,149786770.89011420,0
2023-02-17 12:00:00,23789.12,23909.87,23766.62,23869.46,13034.68804,1676638799999,310705896.54001020,336037,6600.42739000,157335991.75061620,0
2023-02-17 13:00:00,23870.38,23888.96,23753.0,23782.23,13862.89414,1676642399999,330191030.60159310,342935,6725.59092000,160198775.98627910,0
2023-02-17 14:00:00,23783.12,24247.38,23710.0,23865.86,45917.88542,1676645999999,1100840352.41754640,858832,23062.31263000,552938341.42315470,0
2023-02-17 15:00:00,23863.31,24280.0,23850.08,24130.5,45625.639,1676649599999,1098705010.24779840,839463,23207.06282000,558856708.57680260,0
2023-02-17 16:00:00,24130.5,24332.75,23917.65,24091.21,35316.57039,1676653199999,851731374.61853400,698211,17551.85878000,423332165.98684190,0
2023-02-17 17:00:00,24091.21,24520.0,24084.84,24298.35,38963.57536,1676656799999,948897786.08488430,739058,19798.11099000,482151991.87492650,0
2023-02-17 18:00:00,24298.35,24416.65,24219.23,24360.66,20126.45396,1676660399999,489866157.26336530,441210,10031.70261000,244175272.48092980,0
2023-02-17 19:00:00,24360.66,24560.64,24237.26,24524.49,20792.32651,1676663999999,507852233.03002320,465017,10690.29320000,261123439.91515410,0
2023-02-17 20:00:00,24524.49,25021.11,24515.0,24820.92,39772.98539,1676667599999,987515297.56641230,824856,20570.71750000,510763075.00417170,0
2023-02-17 21:00:00,24820.92,24835.06,24405.88,24476.42,14519.73676,1676671199999,358644022.03948660,369935,7082.82694000,174970955.80692820,0
2023-02-17 22:00:00,24476.42,24737.84,24051.73,24679.14,25168.57642,1676674799999,613782906.26273530,647059,12535.40057000,305775959.14473100,0
2023-02-17 23:00:00,24678.09,24750.0,24511.81,24569.97,12466.25647,1676678399999,306981288.04962340,350032,6239.60290000,153649687.17699950,0
2023-02-18 00:00:00,24568.24,24787.5,24533.54,24632.74,14048.10305,1676681999999,346530726.67353630,367513,6941.89747000,171238471.53544580,0
2023-02-18 01:00:00,24631.51,24683.73,24572.32,24660.14,8808.17186,1676685599999,216884759.06719670,274594,4380.82435000,107877497.11017580,0
2023-02-18 02:00:00,24660.14,24674.31,24503.49,24555.86,7350.94813,1676689199999,180709380.81520200,246990,3488.07371000,85746969.42162470,0
2023-02-18 03:00:00,24556.61,24639.55,24535.32,24609.68,7781.93363,1676692799999,191325715.71438050,230503,3991.48016000,98139865.32752740,0
2023-02-18 04:00:00,24609.68,24653.86,24592.88,24624.01,7047.01943,1676696399999,173575627.53379490,217598,3603.81598000,88768231.83390670,0
2023-02-18 05:00:00,24624.01,24646.78,24600.0,24641.42,6233.46269,1676699999999,153493741.51681830,188734,3019.21000000,74349041.28931030,0
2023-02-18 06:00:00,24641.8,24676.9,24607.42,24626.66,6743.29848,1676703599999,166147496.91574440,213471,3323.68707000,81896221.07247450,0
2023-02-18 07:00:00,24625.86,24626.65,24430.0,24519.01,11328.47007,1676707199999,278171220.00011690,292138,5384.49122000,132215982.08811660,0
2023-02-18 08:00:00,24519.01,24607.82,24458.82,24588.51,10048.15449,1676710799999,246518350.08505180,294747,5172.28135000,126898484.48989860,0
2023-02-18 09:00:00,24588.51,24596.02,24540.49,24553.04,6953.7028,1676714399999,170810672.64949810,219983,3437.69002000,84444944.57110290,0
2023-02-18 10:00:00,24553.43,24566.32,24453.23,24456.81,8361.8501,1676717999999,204951500.96715670,259293,3989.11832000,97774718.91603640,0
2023-02-18 11:00:00,24456.72,24555.89,24436.46,24519.42,8594.00275,1676721599999,210567828.62241860,261600,4280.58589000,104885956.18731630,0
2023-02-18 12:00:00,24519.93,24647.94,24488.43,24620.33,11762.2014,1676725199999,289177940.14864900,299795,6042.30623000,148555583.99172820,0
2023-02-18 13:00:00,24619.18,24644.06,24559.02,24581.77,8910.22417,1676728799999,219217453.33692540,261399,4227.84372000,104022489.23894470,0
2023-02-18 14:00:00,24581.77,24734.32,24531.68,24691.13,12710.26416,1676732399999,312760372.14171540,335141,6599.80734000,162413907.58606070,0
2023-02-18 15:00:00,24692.09,24723.92,24627.07,24668.26,11617.8337,1676735999999,286787141.98270480,312186,5656.51141000,139635803.66135040,0
2023-02-18 16:00:00,24667.02,24694.01,24635.01,24642.84,8895.93306,1676739599999,219378974.88311200,253371,4241.34863000,104596607.92242730,0
2023-02-18 17:00:00,24642.19,24713.09,24577.0,24686.0,11012.14534,1676743199999,271507290.08669950,285691,5484.53366000,135229369.07212330,0
2023-02-18 18:00:00,24685.26,24877.0,24640.13,24710.54,16766.7338,1676746799999,414864538.29272480,414281,8433.05055000,208672178.56293610,0
2023-02-18 19:00:00,24710.18,24734.14,24567.9,24608.34,8838.64562,1676750399999,217891973.26493900,262150,4302.80500000,106074986.99998750,0
2023-02-18 20:00:00,24608.34,24628.62,24514.03,24594.7,8745.71153,1676753999999,215062555.22816860,263345,4212.73167000,103595761.56398720,0
2023-02-18 21:00:00,24594.69,24639.4,24580.62,24615.83,4951.92143,1676757599999,121869539.23063470,181918,2508.87261000,61746017.71820660,0
2023-02-18 22:00:00,24616.31,24664.9,24599.22,24627.32,4849.18376,1676761199999,119444142.98779860,184946,2438.10271000,60057330.30957550,0
2023-02-18 23:00:00,24627.32,24666.0,24618.67,24631.95,4557.33668,1676764799999,112271447.37114650,174710,2306.01854000,56811025.34933800,0
2023-02-19 00:00:00,24632.05,24764.85,24622.18,24739.25,7487.83417,1676768399999,184911139.55180160,262510,3970.75642000,98060552.40398120,0
2023-02-19 01:00:00,24739.23,24770.67,24635.94,24707.49,7639.09295,1676771999999,188755637.36199930,254899,3738.87084000,92388045.66029670,0
2023-02-19 02:00:00,24708.1,24733.29,24667.3,24683.57,4925.51935,1676775599999,121640018.28232460,172405,2438.10540000,60215196.57154920,0
2023-02-19 03:00:00,24683.02,24710.0,24660.05,24681.69,4503.87003,1676779199999,111188485.42313680,151196,2224.02967000,54907196.62049950,0
2023-02-19 04:00:00,24682.1,24729.2,24672.5,24712.85,5543.1487,1676782799999,136899492.76422490,180820,2920.01416000,72118648.46112190,0
2023-02-19 05:00:00,24712.38,24850.0,24706.39,24757.63,13097.85675,1676786399999,324474245.60916670,342589,6664.79619000,165111527.84129960,0
2023-02-19 06:00:00,24758.16,24760.79,24610.2,24628.59,10705.2844,1676789999999,264259784.65518110,284051,5157.02398000,127304064.75816230,0
2023-02-19 07:00:00,24629.41,24666.57,24563.23,24582.62,8930.08497,1676793599999,219840786.06766210,254612,4391.81581000,108123071.58698690,0
2023-02-19 08:00:00,24582.62,24628.47,24560.47,24569.06,7269.82961,1676797199999,178796912.83443870,214583,3529.03512000,86797338.52150580,0
2023-02-19 09:00:00,24569.69,24629.99,24566.42,24599.42,6739.07042,1676800799999,165765548.29243500,194036,3393.79850000,83478779.79726640,0
2023-02-19 10:00:00,24599.42,24683.74,24581.0,24654.81,8602.27747,1676804399999,211863598.39556720,238489,4413.99741000,108714181.40302160,0
2023-02-19 11:00:00,24654.16,24706.77,24645.52,24669.43,7765.28281,1676807999999,191587492.24773920,217998,3916.14871000,96622563.98537260,0
2023-02-19 12:00:00,24669.43,24705.5,24656.44,24696.68,7790.41523,1676811599999,192299580.35949920,228271,4018.63768000,99198763.89947340,0
2023-02-19 13:00:00,24696.68,24714.0,24668.75,24669.99,8499.32261,1676815199999,209860320.26559840,232899,4132.53128000,102041427.11578270,0
2023-02-19 14:00:00,24670.72,24800.0,24668.38,24758.6,12629.65391,1676818799999,312376637.82006400,341645,6638.06836000,164187205.52373940,0
2023-02-19 15:00:00,24757.79,25046.0,24733.4,24922.21,30575.18477,1676822399999,760586092.92084090,634667,15749.82134000,391825100.25589840,0
2023-02-19 16:00:00,24922.21,25192.0,24660.0,24777.62,37015.00741,1676825999999,923653143.03411290,741002,18119.37337000,452243646.46166860,0
2023-02-19 17:00:00,24777.62,24807.96,24318.39,24361.74,33465.97675,1676829599999,821947609.03266430,687563,15977.45172000,392427210.36841260,0
2023-02-19 18:00:00,24364.38,24531.91,24277.53,24464.45,17488.78991,1676833199999,427217738.20975630,418099,8718.03823000,212977101.22027860,0
2023-02-19 19:00:00,24465.4,24569.86,24455.56,24523.79,11733.84601,1676836799999,287833538.95086530,312666,5876.44479000,144153135.15622970,0
2023-02-19 20:00:00,24523.04,24533.79,24252.67,24518.52,18857.93933,1676840399999,460482655.91935740,452077,9430.64660000,230288889.95381550,0
2023-02-19 21:00:00,24518.52,24580.28,24479.35,24541.08,9504.36408,1676843999999,233095040.39792870,274761,4762.20613000,116798932.05443810,0
2023-02-19 22:00:00,24541.87,24565.4,24446.86,24491.15,6568.84426,1676847599999,161048050.56387020,211609,3196.94923000,78383848.87838320,0
2023-02-19 23:00:00,24491.84,24492.59,24192.57,24271.76,13057.49952,1676851199999,318361857.66410890,357037,6301.71964000,153663801.48116070,0
